Text,Label
మీ KYC వివరాలు అప్డేట్ చేయండి. లేకపోతే ఖాతా బ్లాక్ అవుతుంది,1
మీరు ₹10 లక్షల లాటరీ గెలిచారు! వివరాల కోసం 9478134291 ను సంప్రదించండి,1
మీ బస్ టికెట్ రిఫరెన్స్ నం: REF7327,0
మీ ఆధార్ కార్డ్ గడువు ముగిసింది. లింక్ చేయండి,1
మీ KYC వివరాలు అప్డేట్ చేయండి. లేకపోతే ఖాతా బ్లాక్ అవుతుంది,1
మీ ఆధార్ కార్డ్ గడువు ముగిసింది. లింక్ చేయండి,1
మీరు ₹10 లక్షల లాటరీ గెలిచారు! వివరాల కోసం 9470379495 ను సంప్రదించండి,1
మీ గ్యాస్ బుకింగ్ స్వీకరించబడింది,0
మీరు ₹10 లక్షల లాటరీ గెలిచారు! వివరాల కోసం 9343711126 ను సంప్రదించండి,1
మీ పాన్ కార్డ్ లింక్ కాలేదు. వెంటనే అప్డేట్ చేయండి,1
మీ ఖాతాలో ₹2000 జమ చేయబడింది,0
మీరు ₹10 లక్షల లాటరీ గెలిచారు! వివరాల కోసం 9563097793 ను సంప్రదించండి,1
మీ ఖాతాలో ₹1000 జమ చేయబడింది,0
మీ ఖాతా బ్లాక్ చేయబడుతుంది. వెంటనే కాల్ చేయండి: 9929558121,1
మీ గ్యాస్ బుకింగ్ స్వీకరించబడింది,0
మీ KYC వివరాలు అప్డేట్ చేయండి. లేకపోతే ఖాతా బ్లాక్ అవుతుంది,1
మీ KYC వివరాలు అప్డేట్ చేయండి. లేకపోతే ఖాతా బ్లాక్ అవుతుంది,1
మీ ప్యాకేజీ రేపు డెలివరీ అవుతుంది,0
మీ ఆధార్ కార్డ్ గడువు ముగిసింది. లింక్ చేయండి,1
"మీ క్షమించండి, మీరు అకౌంట్ మిస్ చేశారు. తిరిగి పొందేందుకు క్లిక్ చేయండి: http://bit.ly/60336",1
మీ ప్యాకేజీ రేపు డెలివరీ అవుతుంది,0
"మీ క్షమించండి, మీరు అకౌంట్ మిస్ చేశారు. తిరిగి పొందేందుకు క్లిక్ చేయండి: http://bit.ly/25231",1
మీ బ్యాలెన్స్ ₹1000 ఉంది,0
మీ టికెట్ బుక్ చేయబడింది. ధన్యవాదాలు,0
మీ బస్ టికెట్ రిఫరెన్స్ నం: REF3421,0
మీ ఖాతాలో ₹1000 జమ చేయబడింది,0
మీ కొత్త ఆర్డర్ డిస్పాచ్ చేయబడింది,0
మీ పాన్ కార్డ్ లింక్ కాలేదు. వెంటనే అప్డేట్ చేయండి,1
మీ బస్ టికెట్ రిఫరెన్స్ నం: REF9347,0
మీ బ్యాలెన్స్ ₹2000 ఉంది,0
మీ బ్యాలెన్స్ ₹1000 ఉంది,0
మీ ఖాతా నుండి డబ్బు డిడక్ట్ అయింది. రీఫండ్ పొందేందుకు http://bit.ly/11307 సందర్శించండి,1
మీ మొబైల్ నెంబర్ వెరిఫికేషన్ కోసం OTP షేర్ చేయండి,1
మీ విద్యుత్ బిల్లు ఈ నెల ₹500 రూపాయలు,0
మీ ఆధార్ కార్డ్ గడువు ముగిసింది. లింక్ చేయండి,1
మీ ఆధార్ కార్డ్ గడువు ముగిసింది. లింక్ చేయండి,1
మీ బస్ టికెట్ రిఫరెన్స్ నం: REF5708,0
మీ KYC వివరాలు అప్డేట్ చేయండి. లేకపోతే ఖాతా బ్లాక్ అవుతుంది,1
మీ బస్ టికెట్ రిఫరెన్స్ నం: REF1957,0
మీ ATM కార్డ్ బ్లాక్ అయింది. రీఅక్టివేట్ చేయడానికి http://bit.ly/50913 క్లిక్ చేయండి,1
మీ విద్యుత్ బిల్లు ఈ నెల ₹250 రూపాయలు,0
మీ టికెట్ బుక్ చేయబడింది. ధన్యవాదాలు,0
మీ బ్యాంక్ ఖాతా సస్పెండ్ అయింది. లాగిన్ చేయండి: http://bit.ly/65299,1
మీ రెచార్జ్ విజయవంతమైంది,0
మీ కొత్త ఆర్డర్ డిస్పాచ్ చేయబడింది,0
మీ బ్యాలెన్స్ ₹1000 ఉంది,0
మీ రెచార్జ్ విజయవంతమైంది,0
మీ కొత్త ఆర్డర్ డిస్పాచ్ చేయబడింది,0
మీ బ్యాంక్ ఖాతా సస్పెండ్ అయింది. లాగిన్ చేయండి: http://bit.ly/42041,1
మీ KYC వివరాలు అప్డేట్ చేయండి. లేకపోతే ఖాతా బ్లాక్ అవుతుంది,1
మీ ప్యాకేజీ రేపు డెలివరీ అవుతుంది,0
మీ ఆధార్ కార్డ్ గడువు ముగిసింది. లింక్ చేయండి,1
మీ ఖాతా బ్లాక్ చేయబడుతుంది. వెంటనే కాల్ చేయండి: 9560027221,1
మీ ఇన్షూరెన్స్ నూతనీకరణ విజయవంతం,0
మీ ఇన్షూరెన్స్ నూతనీకరణ విజయవంతం,0
మీరు ₹10 లక్షల లాటరీ గెలిచారు! వివరాల కోసం 9741595051 ను సంప్రదించండి,1
మీ బ్యాంక్ ఖాతా సస్పెండ్ అయింది. లాగిన్ చేయండి: http://bit.ly/80485,1
మీ ఆధార్ కార్డ్ గడువు ముగిసింది. లింక్ చేయండి,1
మీ బ్యాంక్ ఖాతా సస్పెండ్ అయింది. లాగిన్ చేయండి: http://bit.ly/86221,1
